level_0,index,year,month,value,data_mean_nh,data_mean_sh
1773,1773,1997,10,362.392458318041,362.45998994472,362.324926691362
1774,1774,1997,11,363.876869749119,365.167110549625,362.586628948612
1775,1775,1997,12,364.88509022353696,366.985467060104,362.78471338697
1776,1776,1998,1,365.605534630582,368.061122936167,363.149946324997
1777,1777,1998,2,366.183283846586,368.930950781788,363.435616911384
1778,1778,1998,3,366.666421916706,369.675885340731,363.65695849268207
1779,1779,1998,4,367.024534459323,370.19345673625605,363.855612182389
1780,1780,1998,5,366.926586627904,369.72899392954497,364.12417932626295
1781,1781,1998,6,366.057521383851,367.58456786762497,364.53047490007697
1782,1782,1998,7,364.603251430483,364.25271071816496,364.9537921428
1783,1783,1998,8,363.54779538532097,361.942439194768,365.153151575874
1784,1784,1998,9,364.00742946592993,362.78113753805,365.2337213938101
1785,1785,1998,10,365.584768753636,365.720043700215,365.44949380705805
1786,1786,1998,11,367.030900056053,368.360306160395,365.70149395170995
1787,1787,1998,12,367.957468280401,370.085514284572,365.829422276231
1788,1788,1999,1,368.772140754742,371.454906895317,366.08937461416804
1789,1789,1999,2,369.16751019357696,372.16018591796796,366.174834469186
1790,1790,1999,3,369.41600261672994,372.67176154323096,366.16024369022796
1791,1791,1999,4,369.50658542390096,372.89565687098,366.11751397682195
1792,1792,1999,5,369.080111209585,372.021537393862,366.138685025308
1793,1793,1999,6,367.850908433126,369.387973146705,366.31384371954806
1794,1794,1999,7,366.13517243503,365.728547060777,366.541797809284
1795,1795,1999,8,364.939223852442,363.326593306761,366.551854398123
1796,1796,1999,9,365.272972705924,364.09918746030405,366.44675795154296
1797,1797,1999,10,366.77537617583505,367.03662912203794,366.51412322963205
1798,1798,1999,11,368.168325157881,369.705827393752,366.63082292201005
1799,1799,1999,12,369.055368459735,371.437423615822,366.673313303647
1800,1800,2000,1,369.785474278803,372.496234678243,367.074713879364
1801,1801,2000,2,370.18066113059405,373.191915800258,367.16940646092996
1802,1802,2000,3,370.46533257982804,373.743215046146,367.18745011350995
1803,1803,2000,4,370.61716650963797,374.053395729253,367.180937290022
1804,1804,2000,5,370.30293062344003,373.359620417879,367.246240829001
1805,1805,2000,6,369.217822121701,370.975755467242,367.45988877616094
1806,1806,2000,7,367.579574108295,367.441885515333,367.717262701258
1807,1807,2000,8,366.380192990544,364.986284282336,367.774101698751
1808,1808,2000,9,366.71603098488504,365.702158726363,367.729903243408
1809,1809,2000,10,368.20069674463303,368.552329565756,367.84906392350996
1810,1810,2000,11,369.58207082809304,371.133646356548,368.030495299637
1811,1811,2000,12,370.471807480414,372.819990570561,368.123624390267
1812,1812,2001,1,371.243618505782,374.10570723242404,368.38152977914103
1813,1813,2001,2,371.655337844795,374.814101285674,368.49657440391604
1814,1814,2001,3,371.944339732814,375.35322064451304,368.535458821114
1815,1815,2001,4,372.095200337397,375.624874313497,368.565526361297
1816,1816,2001,5,371.745153649001,374.815557373733,368.674749924269
1817,1817,2001,6,370.60397415643797,372.259170167108,368.948778145767
1818,1818,2001,7,368.981734924533,368.68070550512397,369.282764343942
1819,1819,2001,8,367.880756102455,366.358650894108,369.402861310803
1820,1820,2001,9,368.30915484167195,367.210645846299,369.407663837045
1821,1821,2001,10,369.901774484051,370.22283188277,369.580717085332
1822,1822,2001,11,371.37745822650004,372.959152452566,369.795764000434
1823,1823,2001,12,372.337378378137,374.748602039364,369.926154716909
1824,1824,2002,1,373.026172704851,375.82920645491095,370.223138954791
1825,1825,2002,2,373.491646168693,376.58392270911,370.39936962827596
1826,1826,2002,3,373.84191006459196,377.180057661979,370.50376246720595
1827,1827,2002,4,374.06016824919897,377.52014459151604,370.60019190688104
1828,1828,2002,5,373.791427197408,376.803755851757,370.77909854306
1829,1829,2002,6,372.742162922011,374.36012362276705,371.12420222125604
1830,1830,2002,7,371.199594475625,370.88610320139,371.51308574986
1831,1831,2002,8,370.162337339838,368.64646211660005,371.67821256307604
1832,1832,2002,9,370.65818734628,369.582487817187,371.73388687537397
1833,1833,2002,10,372.314132942732,372.671943294636,371.956322590828
1834,1834,2002,11,373.853781218836,375.484506984524,372.223055453149
1835,1835,2002,12,374.87841077928704,377.357915677939,372.398905880636
1836,1836,2003,1,375.535822058524,378.35432979359,372.717314323458
1837,1837,2003,2,376.07085513481695,379.20366065143895,372.93804961819507
1838,1838,2003,3,376.491907259029,379.90883268809404,373.074981829964
1839,1839,2003,4,376.77154305919896,380.37042366422094,373.17266245417704
1840,1840,2003,5,376.582006036132,379.837214530612,373.326797541652
1841,1841,2003,6,375.61115511149694,377.614147360477,373.608162862518
1842,1842,2003,7,374.047182447105,374.16934965591497,373.925015238295
1843,1843,2003,8,372.87797991764,371.715383555359,374.040576279921
1844,1844,2003,9,373.227409972286,372.41386063573,374.040959308841
1845,1845,2003,10,374.705348931082,375.223262947722,374.187434914442
1846,1846,2003,11,376.070556717948,377.752443873702,374.388669562193
1847,1847,2003,12,376.94017376217397,379.39077098533,374.489576539018
1848,1848,2004,1,377.64601111586603,380.55598705039597,374.736035181336
1849,1849,2004,2,378.03999765515294,381.22768648017995,374.85230883012605
1850,1850,2004,3,378.31577277056397,381.74273119018096,374.88881435094805
1851,1851,2004,4,378.455286587677,382.00564444176905,374.904928733585
1852,1852,2004,5,378.116440150502,381.23710042103204,374.995779879973
1853,1853,2004,6,377.001475689136,378.759978426433,375.24297295183896
1854,1854,2004,7,375.36337645842696,375.197183968459,375.529568948395
1855,1855,2004,8,374.19982493200797,372.79705645820803,375.602593405808
1856,1856,2004,9,374.57557058977096,373.575517655579,375.575623523962
1857,1857,2004,10,376.110949909534,376.502868443436,375.719031375632
1858,1858,2004,11,377.542420121428,379.16313981818297,375.921700424672
1859,1859,2004,12,378.476904004796,380.913073885219,376.040734124372
1860,1860,2005,1,379.209120777322,382.09455408063695,376.32368747400704
1861,1861,2005,2,379.66821539951303,382.85353814124704,376.482892657779
1862,1862,2005,3,380.011774654507,383.45505624221,376.56849306680397
1863,1863,2005,4,380.220826243951,383.800414011942,376.64123847596
1864,1864,2005,5,379.94233763965696,383.093544714681,376.791130564633
1865,1865,2005,6,378.87973729251996,380.660013315778,377.099461269262
1866,1866,2005,7,377.30846304186,377.164878373588,377.452047710132
1867,1867,2005,8,376.22603167363195,374.86727774438,377.584785602884
1868,1868,2005,9,376.67162591110497,375.739306722175,377.603945100036
1869,1869,2005,10,378.27124742069606,378.75750462172897,377.78499021966303
1870,1870,2005,11,379.75322556842497,381.496711482771,378.00973965407997
1871,1871,2005,12,380.72145411472394,383.301186227793,378.14172200165603
1872,1872,2006,1,381.415319579108,384.40524776804904,378.425391390166
1873,1873,2006,2,381.885875166065,385.18472720647696,378.587023125652
1874,1874,2006,3,382.234868070196,385.803766038284,378.665970102108
1875,1875,2006,4,382.441484036704,386.163837088538,378.719130984871
1876,1876,2006,5,382.159612022245,385.480878675793,378.838345368697
1877,1877,2006,6,381.088992680633,383.07545540083,379.102529960436
1878,1878,2006,7,379.48275987957,379.547300572058,379.418219187081
1879,1879,2006,8,378.336049612504,377.14357359950895,379.52852562549896
1880,1880,2006,9,378.70964306513997,377.899730078276,379.519556052005
1881,1881,2006,10,380.22653718165395,380.788802801896,379.66427156141197
1882,1882,2006,11,381.624907680008,383.39640875951596,379.8534066005
1883,1883,2006,12,382.51403454346496,385.080468971405,379.947600115525
1884,1884,2007,1,383.218834068972,386.236643821941,380.201024316004
1885,1885,2007,2,383.61253142873704,386.909420371077,380.315642486397
1886,1886,2007,3,383.88364020587096,387.414263793048,380.353016618695
1887,1887,2007,4,384.017986938474,387.655031616296,380.380942260651
1888,1888,2007,5,383.65753733996695,386.82497013659696,380.49010454333603
1889,1889,2007,6,382.51258299362803,384.257975361577,380.767190625679
1890,1890,2007,7,380.88624433388804,380.680096754229,381.092391913547
1891,1891,2007,8,379.78143957592204,378.366607136387,381.19627201545603
1892,1892,2007,9,380.216157737157,379.23650828111505,381.195807193199
1893,1893,2007,10,381.822774495932,382.27327470199305,381.37227428987
1894,1894,2007,11,383.31992939531403,385.041015882081,381.598842908547
1895,1895,2007,12,384.306637692534,386.869856915675,381.743418469393
1896,1896,2008,1,385.02205160057997,387.9916580013,382.05244519986
1897,1897,2008,2,385.514619629524,388.789427942854,382.239811316195
1898,1898,2008,3,385.886647242407,389.424600418336,382.34869406647795
1899,1899,2008,4,386.117332029804,389.796567715426,382.43809634418295
1900,1900,2008,5,385.85144832472196,389.10685937142404,382.59603727802
1901,1901,2008,6,384.790670931397,386.67934107845804,382.90200078433503
1902,1902,2008,7,383.20945595498,383.163338012461,383.255573897499
1903,1903,2008,8,382.10351238462096,380.816577818089,383.39044695115194
1904,1904,2008,9,382.50922994868995,381.62316661532304,383.39529328205595
1905,1905,2008,10,384.051818590828,384.55887278329203,383.544764398364
1906,1906,2008,11,385.46240866112,387.20129879555395,383.72351852668504
1907,1907,2008,12,386.349028234684,388.898495059112,383.799561410257
1908,1908,2009,1,387.085162397516,390.13246249136,384.03786230367103
1909,1909,2009,2,387.447115897967,390.781743463413,384.11248833252
1910,1910,2009,3,387.67375907852204,391.24238475026,384.105133406784
1911,1911,2009,4,387.757257781782,391.41932787246697,384.095187691097
1912,1912,2009,5,387.322994620408,390.475939006696,384.17005023411906
1913,1913,2009,6,386.09242862055197,387.760714867046,384.424142374058
1914,1914,2009,7,384.428547518294,384.128378004223,384.728717032365
1915,1915,2009,8,383.342018240952,381.88705439476405,384.79698208713995
1916,1916,2009,9,383.79651939578696,382.835923913478,384.757114878096
1917,1917,2009,10,385.440695945999,385.976042907061,384.905348984937
1918,1918,2009,11,386.976942307698,388.852841581397,385.101043033999
1919,1919,2009,12,387.99678672169,390.767310929255,385.226262514124
1920,1920,2010,1,388.68945973037,391.84960970647904,385.529309754262
1921,1921,2010,2,389.215442489066,392.70899861175695,385.721886366375
1922,1922,2010,3,389.62774516643094,393.411088345773,385.844401987088
1923,1923,2010,4,389.90585417939496,393.85453194592003,385.95717641287104
1924,1924,2010,5,389.690348464925,393.23406230865896,386.14663462118995
1925,1925,2010,6,388.684136163831,390.875450098908,386.49282222875297
1926,1926,2010,7,387.17243126850406,387.440705326761,386.904157210247
1927,1927,2010,8,386.15150731146497,385.193031266241,387.10998335669
1928,1928,2010,9,386.646171981652,386.10366950187205,387.188674461432
1929,1929,2010,10,388.28261491237197,389.14962487124296,387.415604953501
1930,1930,2010,11,389.783913446193,391.899970656905,387.66785623548105
1931,1931,2010,12,390.754726227595,393.69515309883303,387.81429935635595
1932,1932,2011,1,391.550374540854,394.98262640242797,388.11812267928
1933,1933,2011,2,391.983170104342,395.711547378955,388.254792829729
1934,1934,2011,3,392.27377720940694,396.245433536726,388.302120882088
1935,1935,2011,4,392.412684331156,396.487866924748,388.337501737564
1936,1936,2011,5,392.02498330015504,395.60272727950303,388.44723932080706
1937,1937,2011,6,390.83016371905404,392.936334212111,388.723993225998
1938,1938,2011,7,389.186297223591,389.30749217543405,389.06510227174795
1939,1939,2011,8,388.10228811796304,387.02104594519403,389.183530290733
1940,1940,2011,9,388.54380983282203,387.90897294369796,389.17864672194605
1941,1941,2011,10,390.15751200107695,390.97025479078906,389.34476921136496
1942,1942,2011,11,391.64900649579005,393.753686392015,389.544326599566
1943,1943,2011,12,392.61410941969905,395.565856042848,389.66236279655095
1944,1944,2012,1,393.368201762375,396.771283269409,389.965120255342
1945,1945,2012,2,393.81023090735704,397.50472395963095,390.115737855082
1946,1946,2012,3,394.122077579969,398.051206833291,390.192948326647
1947,1947,2012,4,394.294354317385,398.311852090253,390.276856544517
1948,1948,2012,5,393.94099789114404,397.43284152216904,390.44915426011903
1949,1949,2012,6,392.783997683372,394.764683879689,390.803311487055
1950,1950,2012,7,391.207887730372,391.18643944320604,391.229336017537
1951,1951,2012,8,390.222389906752,389.01612336581496,391.428656447688
1952,1952,2012,9,390.763437420451,390.023800401249,391.50307443965403
1953,1953,2012,10,392.481831761671,393.213249874687,391.750413648655
1954,1954,2012,11,394.071891378357,396.12077552685304,392.02300722986
1955,1955,2012,12,395.12461425103,398.037495939638,392.211732562422
1956,1956,2013,1,395.80418748513296,399.041562152875,392.56681281739196
1957,1957,2013,2,396.33243237588,399.861923994231,392.802940757528
1958,1958,2013,3,396.737347279326,400.515244966297,392.959449592356
1959,1959,2013,4,396.99984834333503,400.90154742327,393.098149263401
1960,1960,2013,5,396.761680723964,400.216577620577,393.30678382735
1961,1961,2013,6,395.72723779636397,397.78763092565805,393.66684466707
1962,1962,2013,7,394.18378059940596,394.303782178434,394.06377902037804
1963,1963,2013,8,393.12902859883906,392.029969182306,394.228088015372
1964,1964,2013,9,393.58851952301103,392.91318364851503,394.263855397506
1965,1965,2013,10,395.189965447952,395.93196794618996,394.44796294971496
1966,1966,2013,11,396.656353619435,398.655277278535,394.657429960336
1967,1967,2013,12,397.589370336524,400.42033668911796,394.758403983931
1968,1968,2014,1,398.41023332958395,401.798214327033,395.022252332136
1969,1969,2014,2,398.79064660544503,402.48441902126604,395.096874189623
1970,1970,2014,3,399.020053252037,402.95939931567,395.080707188405
1971,1971,2014,4,399.094613174124,403.12755710056,395.061669247688
1972,1972,2014,5,398.62392817352304,402.12500656993797,395.122849777108
1973,1973,2014,6,397.33761651327,399.311365508453,395.363867518088
1974,1974,2014,7,395.648835235684,395.616880189988,395.680790281381
1975,1975,2014,8,394.573461208627,393.376543820973,395.770378596281
1976,1976,2014,9,395.02681006906096,394.318660838738,395.73495929938304
1977,1977,2014,10,396.668759675911,397.456652804706,395.880866547116
1978,1978,2014,11,398.189074185698,400.321219754153,396.05692861724197
1979,1979,2014,12,399.17969175650705,402.195087926915,396.16429558609804
